Ticker,Company,Country,Exchange,MarketCap,CurrentDate,CurrentPrice,Date_1M,Price_1M,Return_1M,Date_3M,Price_3M,Return_3M,Date_6M,Price_6M,Return_6M,Date_1Y,Price_1Y,Return_1Y,Date_2Y,Price_2Y,Return_2Y,Date_5Y,Price_5Y,Return_5Y,Currency,CurrentPriceUSD,Price_1M_USD,Price_3M_USD,Price_6M_USD,Price_1Y_USD,Price_2Y_USD,Price_5Y_USD,Return_1M_USD,Return_3M_USD,Return_6M_USD,Return_1Y_USD,Return_2Y_USD,Return_5Y_USD
257720.KQ,Silicon2,US,KOE,2475503386624.0,2026-08-05,37100.0,2026-07-03,36100.0,2.7700831024930705,2026-05-04,43400.0,-14.516129032258062,2026-02-05,42958.51171875,-13.637604014556558,2025-08-05,51292.26171875,-27.66940127649311,2024-08-05,35964.109375,3.1584005408169524,,,,KRW,25.97257104353048,23.409181222086772,29.489104822278023,29.421420988163163,37.071865948269306,26.499338392287427,,10.950360873899868,-11.924857671810107,-11.722241240558118,-29.939941302730666,-1.9878509454042126,
000240.KS,HANKOOK & COMPANY,US,KSC,2462671699968.0,2026-08-05,25450.0,2026-07-03,25550.0,-0.3913894324853229,2026-05-04,25300.0,0.5928853754940677,2026-02-05,26633.642578125,-4.444163334598327,2025-08-05,22870.830078125,11.277115491937773,2024-08-05,13356.0478515625,90.55038049315353,2021-08-05,14507.646484375,75.42473224316649,KRW,17.81676369428169,16.567993912030943,17.190653271973133,18.24084632795291,16.530063568476976,9.841100968516287,12.680843591476787,7.537241918853832,3.642156074018077,-2.3249065643480615,7.783999864697844,81.0444151653478,40.50140722701543
AMZN.SW,AMAZON.COM INC,US,EBS,2454425698304.0,2026-08-04,227.5500030517578,2026-07-03,195.8000030517578,16.215525794249963,2026-05-04,212.94000244140625,6.861087838285207,2026-02-04,185.1300048828125,22.913626667809584,,,,,,,,,,CHF,280.797645800174,243.40821278388103,272.60508133631083,238.64339656589436,,,,15.360793536367057,3.0052867773789016,17.66411718944838,,,
1812.T,KAJIMA CORP,US,JPX,2442581245952.0,2026-08-05,5252.0,2026-07-03,6128.0,-14.295039164490865,2026-05-01,6077.0,-13.575777521803523,2026-02-05,6619.50830078125,-20.658759512694523,2025-08-05,3827.9248046875,37.20227715990249,2024-08-05,2090.65283203125,151.21339705632658,2021-08-05,1179.614013671875,345.2303837635581,JPY,33.30542947165668,37.95625638961792,38.712431718129665,42.184772315959435,26.07702588044731,14.36045756055455,10.769878303389078,-12.253123359218765,-13.967095339920988,-21.04869211524345,27.71943251637936,131.9245701692707,209.24610783369846
161890.KS,KOLMAR KOREA,US,KSC,2433683292160.0,2026-08-05,102300.0,2026-07-03,117800.0,-13.157894736842104,2026-05-04,88700.0,15.332581736189413,2026-02-05,67855.3984375,50.76177040538066,2025-08-05,95650.3984375,6.951985220265433,2024-08-05,55627.734375,83.90107227875035,2021-08-05,51084.41015625,100.25679006001783,KRW,71.61708942730911,76.38785451417789,60.26920732110739,46.47279814579497,69.13204116864517,40.98803453823621,44.65186106181591,-6.245449773672207,18.82865664010067,54.10539559643299,3.5946403674119054,74.72682023945355,60.38993162717814
011170.KS,LOTTE CHEMICAL Corp,US,KSC,2433044447232.0,2026-08-05,57700.0,2026-07-03,63500.0,-9.133858267716532,2026-05-04,106200.0,-45.66854990583804,2026-02-05,75142.9296875,-23.21300188858836,2025-08-05,63613.05859375,-9.295353382569404,2024-08-05,86660.21875,-33.41812329547113,2021-08-05,228696.484375,-74.77005378649035,KRW,40.39399863104336,41.17681461502798,72.15997539460659,51.46388178189454,45.97681407924415,63.85361688957164,199.89902231236556,-1.9011086488922357,-44.02160143466109,-21.51000423513655,-12.142675737771713,-36.739685864779304,-79.79279830197316
5713.T,SUMITOMO METAL MINING CO,US,JPX,2424670781440.0,2026-08-05,8563.0,2026-07-03,7930.0,7.982345523329126,2026-05-01,9532.0,-10.165757448594205,2026-02-05,8673.23046875,-1.2709274721473762,2025-08-05,3404.56005859375,151.5156100238378,2024-08-05,3420.9130859375,150.3132872682532,2021-08-05,3707.018798828125,130.9942426703356,JPY,54.30205494398251,49.11767512559891,60.72188565693796,55.272723583544575,23.19293227776302,23.497864607784322,33.845089045254326,10.555018748600409,-10.572515401161509,-1.7561440374742943,134.13190834884804,131.09357318363917,60.442937146287726
450080.KS,ECOPRO MAT,US,KSC,2423693246464.0,2026-08-05,33900.0,2026-07-03,40050.0,-15.355805243445698,2026-05-04,84800.0,-60.02358490566038,2026-02-05,66200.0,-48.79154078549849,2025-08-05,54500.0,-37.79816513761468,2024-08-05,72300.0,-53.11203319502075,,,,KRW,23.73234928236343,25.970573627273552,57.61926472187042,45.33904903801158,39.39028279273771,53.27261536731385,,-8.618309233491871,-58.81178040552921,-47.65582916733303,-39.75075170889886,-55.45112790365321,
226950.KQ,OliX,US,KOE,2415769419776.0,2026-08-05,121500.0,2026-07-03,149300.0,-18.620227729403883,2026-05-04,174200.0,-30.25258323765786,2026-02-05,132100.0,-8.024224072672215,2025-08-05,51000.0,138.23529411764704,2024-08-05,13980.0,769.098712446352,2021-08-05,47900.0,153.6534446764092,KRW,85.05841999431141,96.81414837832563,118.36410276591778,90.47263410757296,36.86063160421327,10.300845958990976,41.86843184288591,-12.142572734385638,-28.138330788915965,-5.984366617229242,130.75681639863438,725.7420830574515,103.15645045770717
8795.T,T&D HOLDINGS INC,US,JPX,2415392194560.0,2026-08-05,5032.0,2026-07-03,4954.0,1.574485264432779,2026-05-01,3782.0,33.051295610787946,2026-02-05,3948.016845703125,27.45639637978348,2025-08-05,3668.9521484375,37.1508756837557,2024-08-05,1922.5042724609373,161.7419410755688,2021-08-05,1209.49462890625,316.0415333593052,JPY,31.910304855555296,30.684610664844513,24.09254842158407,25.159903752353102,24.994054222739123,13.205464145779045,11.042688380223353,3.994491584392379,32.44885637323216,26.829995733075318,27.67158369418874,141.64470482285174,188.9722480325019
489790.KS,Hanwha Vision,US,KSC,2410565599232.0,2026-08-05,49000.0,2026-07-03,50900.0,-3.7328094302554016,2026-05-04,88700.0,-44.7576099210823,2026-02-05,62100.0,-21.0950080515298,2025-08-05,58600.0,-16.38225255972696,,,,,,,KRW,34.303395717870444,33.006297069368884,60.26920732110739,42.53104146919213,42.35358847072348,,,3.9298520696686046,-43.083048139150215,-19.345037100211815,-19.00710906330323,,
TATASTEEL.NS,TATA STEEL LIMITED,US,NSI,2407418298368.0,2026-08-05,192.9900054931641,2026-07-03,189.8000030517578,1.680717803010956,2026-05-05,207.050048828125,-6.790649610825428,2026-02-05,193.7640380859375,-0.3994717494637201,2025-08-05,156.3946990966797,23.399326580667523,2024-08-05,143.4474639892578,34.53706334440063,2021-08-05,124.74874877929688,54.70295885259604,INR,2.029397339646963,1.9868707268520325,2.1735393579856463,2.149947789595217,1.779369968471542,1.7131062780134272,1.6816126935058264,2.140381466201835,-6.631672797140831,-5.607133835140743,14.051455043393336,18.46301456558299,20.681613993771354
2502.T,ASAHI GROUP HLDGS,US,JPX,2391056056320.0,2026-08-05,1622.0,2026-07-03,1553.0,4.443013522215078,2026-05-01,1524.2161865234375,6.415350679328258,2026-02-05,1674.671142578125,-3.14516332424758,2025-08-05,1839.2615966796875,-11.812435874912918,2024-08-05,1457.479248046875,11.288033923885664,2021-08-05,1458.8104248046875,11.186482658784191,JPY,10.285873305983841,9.61913612484932,9.709744124478618,10.672336621351178,12.529627593205703,10.011259911876778,13.318942095267516,6.931362364361648,5.933515591340677,-3.621168719455259,-17.90758959538874,2.7430452962396767,-22.772595357715264
058610.KQ,SPG,US,KOE,2384066248704.0,2026-08-05,108900.0,2026-07-03,76700.0,41.98174706649282,2026-05-04,129200.0,-15.712074303405576,2026-02-05,148600.0,-26.71601615074024,2025-08-05,24865.41796875,337.9576492012391,2024-08-05,18757.2109375,480.5767198698168,2021-08-05,11640.1611328125,835.5540594109245,KRW,76.23754680971615,49.73640442476608,87.78784200549126,101.77315237233415,17.971666890801544,13.82082549982033,10.174432004788514,53.28318902713826,-13.157055614890979,-25.090709059690642,324.2096588644033,451.6135545645029,649.3051874918971
007340.KS,DN AUTOMOTIVE,US,KSC,2383652585472.0,2026-08-05,46400.0,2026-07-03,37904.609375,22.412552892849845,2026-05-04,50375.17578125,-7.891140268198504,2026-02-05,25976.572265625,78.62248923966571,2025-08-05,25588.861328125,81.32889699551127,2024-08-05,15434.0107421875,200.63475252851623,2021-08-05,6843.72509765625,577.9933345933265,KRW,32.483215536922216,24.57938698093585,34.22854467866273,17.790832081429357,18.49454099190814,11.37220080004903,5.981963210911658,32.15632904968988,-5.099045717910733,82.5840151165793,75.63677601479539,185.63702055614573,443.0193130855403
9101.T,NIPPON YUSEN KABUSHIKI KAISHA,US,JPX,2370892201984.0,2026-08-05,5798.0,2026-07-03,5211.0,11.264632508155811,2026-05-01,5629.0,3.002309468822162,2026-02-05,4952.4814453125,17.07262438080972,2025-08-05,4856.23974609375,19.392787488792763,2024-08-05,3603.871337890625,60.882547027708725,2021-08-05,1647.7298583984375,251.87806851030467,JPY,36.767875109799206,32.276444524526596,35.85852857353166,31.561151172642894,33.08223019048614,24.75458412250805,15.043776901711112,13.915506033694669,2.5359281946074175,16.497256100308167,11.140859906031931,48.52956094046477,144.4058785903502
081660.KS,Misto Holdings,US,KSC,2369153400832.0,2026-08-05,44050.0,2026-07-03,46850.0,-5.976520811099251,2026-05-04,40350.0,9.169764560099123,2026-02-05,49548.05859375,-11.09641578256212,2025-08-05,34792.203125,26.60882624115226,2024-08-05,36901.48828125,19.371879161801253,2021-08-05,47160.484375,-6.595531017592526,KRW,30.838052681065165,30.380059286835603,27.416713815182447,33.934469158916954,25.146325139011424,27.190024781306647,41.222036027811555,1.5075460844410582,12.479026074919663,-9.124694019379243,22.63443071935678,13.416787697327015,-25.190369878238318
CFRIN.MX,COMPAGNIE FINANCIERE RICHEMONT ,US,MEX,2366071635968.0,2026-08-04,4024.340087890625,2026-07-03,3979.75,1.1204243455148033,2026-05-04,3217.0,25.096054954635537,2026-02-04,3421.0400390625,17.634989416652758,2025-08-04,3215.430419921875,25.15711933795799,2024-08-02,2633.8818359375,52.791216104734914,2021-08-04,2563.81884765625,56.96663169355863,MXN,232.26102007920144,227.7226916970685,184.39123341068625,198.45462439283438,170.41704362513428,139.1835640455247,129.07770405439442,1.9929188208306137,25.96098837404974,17.03482384942989,36.28978366160671,66.87388462277961,79.93891492005834
002790.KS,AMOREPACIFIC Holdings,US,KSC,2365034332160.0,2026-08-05,26100.0,2026-07-03,24000.0,8.749999999999991,2026-05-04,28550.0,-8.581436077057791,2026-02-05,30577.513671875,-14.64315810606076,2025-08-05,28506.1328125,-8.440754936232198,2024-08-05,27477.736328125,-5.014009566409627,2021-08-05,56207.6328125,-53.56502543512982,KRW,18.271808739518747,15.562890563160181,19.39893877133727,20.941924347879308,20.603020785536046,20.246346868225032,49.129967504386514,17.406266306151387,-5.810266453770685,-12.750096715113724,-11.314904111798407,-9.752564951878606,-62.809239110757865
4507.T,SHIONOGI & CO,US,JPX,2364860792832.0,2026-08-05,2758.0,2026-07-03,2869.0,-3.8689438828860223,2026-05-01,3128.0,-11.828644501278774,2026-02-05,3390.940673828125,-18.665636904628624,2025-08-05,2529.968994140625,9.013193694764322,2024-08-05,1852.3770751953125,48.88977179277602,2021-08-05,1709.1654052734375,61.365306803572174,JPY,17.48978950548917,17.770316511392593,19.926359456032515,21.609771264352503,17.23494329254993,12.7237683688694,15.604683567516417,-1.5786269519936558,-12.227873114101106,-19.065364961357357,1.4786600026087893,37.45762260401213,12.080385544612348
347850.KQ,D&D Pharmatech,US,KOE,2356663287808.0,2026-08-05,53100.0,2026-07-03,81700.0,-35.00611995104039,2026-05-04,74900.0,-29.105473965287054,2026-02-05,85800.0,-38.11188811188811,2025-08-05,32875.0,61.52091254752852,2024-08-05,6900.0,669.5652173913044,,,,KRW,37.173679849365726,52.978673292091116,50.89248735457659,58.76269497675821,23.760652235068846,5.084108520532027,,-29.832746765073914,-26.956449209545607,-36.739320985756976,56.45058680039226,631.1740042377318,
204320.KS,HL MANDO,US,KSC,2347856035840.0,2026-08-05,50600.0,2026-07-03,50400.0,0.3968253968253954,2026-05-04,58000.0,-12.758620689655176,2026-02-05,60604.37109375,-16.50767248829966,2025-08-05,34145.390625,48.18984077737432,2024-08-05,31558.8046875,60.335603648645005,2021-08-05,59901.9140625,-15.52857568590319,KRW,35.42350659845397,32.68207018263638,39.40940275788307,41.506715301168924,24.678836564903577,23.253389537612293,52.35906484726911,8.388196954775772,-10.114074003904571,-14.655962676342249,43.537992584426256,52.33695948350474,-32.345035760695886
8697.T,JAPAN EXCHANGE GROUP,US,JPX,2345010987008.0,2026-08-05,2292.0,2026-07-03,2179.0,5.185865075722806,2026-05-01,1862.0,23.09344790547798,2026-02-05,1604.50341796875,42.8479350266264,2025-08-05,1459.951171875,56.99155178295507,2024-08-05,1364.9901123046875,67.91330423120232,2021-08-05,1085.0592041015625,111.23271350873374,JPY,14.53466190956533,13.496521323919296,11.861534944735467,10.225172065907373,9.945645861839694,9.37596251180696,9.906592702955663,7.691912313776594,22.536096527846784,42.14589070854464,46.14095566516365,55.02047807104735,46.717063529106916
7453.T,RYOHIN KEIKAKU CO,US,JPX,2340952735744.0,2026-08-05,4260.0,2026-07-03,3615.0,17.842323651452286,2026-05-01,3635.0,17.193947730398907,2026-02-05,3264.41064453125,30.4982878651197,2025-08-05,3557.700927734375,19.7402504182066,2024-08-05,1082.409912109375,293.56624069509974,2021-08-05,986.0361328125,332.0328493286627,JPY,27.014685748144984,22.390970438718796,23.15611145226285,20.803421270593844,24.236175970283853,7.434951115660851,9.00251186409605,20.64991029344039,16.6633085344952,29.856937456392885,11.464307658385886,263.3471871959147,200.07942400926294
HINDALCO.BO,HINDALCO INDUSTRIES LTD.,US,BSE,2324254162944.0,2026-07-17,940.25,,,,,,,,,,,,,,,,,,,INR,9.728180350968614,,,,,,,,,,,,
095610.KQ,TES,US,KOE,2316076843008.0,2026-08-05,136000.0,2026-07-03,177300.0,-23.293852227862377,2026-05-04,86700.0,56.86274509803921,2026-02-05,64200.0,111.83800623052956,2025-08-05,23440.384765625,480.1952543007832,2024-08-05,15764.638671875,762.6902451156818,2021-08-05,26954.00390625,404.56325699524285,KRW,95.2094248495996,114.97085403534584,58.910262398421764,43.96928924834356,16.941713480523845,11.615816491998316,23.559955645964692,-17.188207699727897,61.61772325113648,116.53619259534973,461.98226324068185,719.6533142133028,304.11546727978197
009970.KS,YoungoneHoldings,US,KSC,2312856141824.0,2026-08-05,189900.0,2026-07-03,181800.0,4.455445544554459,2026-05-04,211500.0,-10.212765957446813,2026-02-05,213427.0,-11.023441270317246,2025-08-05,127487.734375,48.95550613631337,2024-08-05,71184.53125,166.77144130242482,2021-08-05,37607.23046875,404.9560885846108,KRW,132.9431601392571,117.88889601593837,143.70842557400465,146.17186131473863,92.14271393828767,52.45070751568164,32.871727884771644,12.769874544658899,-7.491046813538316,-9.050101063567483,44.279622834091256,153.46304451567204,304.43009447290154
0939.HK,CCB,US,HKG,2302083334144.0,2026-08-05,8.800000190734863,2026-07-03,7.78000020980835,13.110539247037378,2026-05-05,8.525134086608887,3.224185113495537,2026-02-05,7.690098285675049,14.432870216071446,2025-08-05,7.572957038879394,16.20295936654408,2024-08-05,4.702692985534668,87.12682749657228,2021-08-05,3.800269842147827,131.56250888124566,HKD,1.1221341495542987,0.9919913955818842,1.0883543677401377,0.9843703278883709,0.9648013537839687,0.6025254471223036,0.4887461355547096,13.119343025760323,3.1037484495331613,13.995121324050164,16.30727352871841,86.23846592931075,129.59448022657324
279570.KS,Kbank,US,KSC,2300291317760.0,2026-08-05,5680.0,2026-07-03,5630.0,0.8880994671403242,2026-05-04,6290.0,-9.69793322734499,,,,,,,,,,,,,KRW,3.9763936260715127,3.6507947446079925,4.273881781846285,,,,,8.91857538538452,-6.960607966237653,,,,
178320.KQ,SEOJIN SYSTEM,US,KOE,2295156703232.0,2026-08-05,37500.0,2026-07-03,50900.0,-26.326129666011788,2026-05-04,61300.0,-38.82544861337684,2026-02-05,34400.0,9.011627906976738,2025-08-05,21500.0,74.4186046511628,2024-08-05,22750.0,64.83516483516483,2021-08-05,20830.345703125,80.02581682729439,KRW,26.25259876367636,33.006297069368884,41.65166188031435,23.559868382290006,15.539285872364417,16.762821571319364,18.207388503863058,-20.46184790586587,-36.97106531039998,11.429309950689227,68.94340563207513,56.61205156889395,44.186513942438
6988.T,NITTO DENKO CORP,US,JPX,2290236522496.0,2026-08-05,3420.0,2026-07-03,3222.0,6.145251396648055,2026-05-01,2995.0,14.190317195325552,2026-02-05,3456.7197265625,-1.062270865651449,2025-08-05,3119.878173828125,9.619664917993331,2024-08-05,1765.99755859375,93.65825186776132,2021-08-05,1474.3836669921875,131.96133249203456,JPY,21.68784630484879,19.956765353679657,19.07910695997998,22.028967711682526,21.253589878028038,12.13043725083162,13.46112582757712,8.67415595909662,13.67327805405598,-1.5485129003699583,2.043214484296074,78.78866075797843,61.11465402409364
073240.KS,KUMHOTIRE,US,KSC,2283719360512.0,2026-08-05,7380.0,2026-07-03,4740.0,55.696202531645575,2026-05-04,5670.0,30.15873015873016,2026-02-05,6220.0,18.64951768488745,2025-08-05,4725.0,56.19047619047619,2024-08-05,4465.0,65.28555431131021,2021-08-05,6740.0,9.495548961424326,KRW,5.166511436691508,3.0736708862241358,3.8526088558137417,4.259952945867553,3.415029104507994,3.2899339919094928,5.891299177892506,68.08928567620103,34.10422988814539,21.280950807294197,51.28747892284367,57.03997251606987,-12.302680942105482
103140.KS,POONGSAN,US,KSC,2280742191104.0,2026-08-05,80700.0,2026-07-03,66800.0,20.808383233532936,2026-05-04,100300.0,-19.54137587238285,2026-02-05,109524.2890625,-26.31771391462895,2025-08-05,131900.21875,-38.81738729110333,2024-08-05,46351.94140625,74.10273993209393,2021-08-05,32863.2734375,145.5628778231018,KRW,56.49559253943153,43.316712067462504,68.151087872684,75.01098357489491,95.33187003644889,34.15337684735027,28.72512993845703,30.42447093270586,-17.102434747669193,-24.6835731956196,-40.73797931601344,65.41729619282034,96.67654301467779
6383.T,DAIFUKU CO LTD,US,JPX,2278697992192.0,2026-08-05,6248.0,2026-07-03,7313.0,-14.563106796116507,2026-05-01,6742.93994140625,-7.34012086281507,2026-02-05,5679.3125,10.013315872299678,2025-08-05,3808.260498046875,64.06440691765658,2024-08-05,1898.3040771484373,229.13588898705396,2021-08-05,3104.365478515625,101.2649619782374,JPY,39.62153909727931,45.29603508114815,42.95468192547946,36.19309680379229,25.943066448286913,13.03923574457451,28.342863025833367,-12.527577686883495,-7.759672936195184,9.472641459980835,52.72496478493822,203.8639677464641,39.793707718115456
131290.KQ,TSE,US,KOE,2273123762176.0,2026-08-05,200500.0,2026-07-03,251000.0,-20.119521912350603,2026-05-04,167800.0,19.487485101311087,2026-02-05,86500.0,131.79190751445086,2025-08-05,37555.828125,433.8718649277554,2024-08-05,38114.8984375,426.04101865514775,2021-08-05,75506.2890625,165.54079466683498,KRW,140.36389472312294,162.7618971397169,114.01547901332378,59.24211090314202,27.143755786407382,28.084098537000955,65.99853689608608,-13.761207512448214,23.109507531622175,136.93263555819456,417.11301791704204,399.7984697219059,112.67728244358545
